"X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll","duration"
526,"guamnblasl2","guam","nblas","l2","b","r","hemiptera",0,2018-01-12,2018-01-15,3
527,"guamnblasl2","guam","nblas","l2","b","b","hemiptera",0,2018-01-12,2018-01-15,3
528,"guamnblasl2","guam","nblas","l2","b","y","hemiptera",0,2018-01-12,2018-01-15,3
529,"guamnblasl3","guam","nblas","l3","r","r","hemiptera",0,2018-01-12,2018-01-15,3
530,"guamnblasl3","guam","nblas","l3","r","w","hemiptera",0,2018-01-12,2018-01-15,3
531,"guamnblasl3","guam","nblas","l3","r","b","hemiptera",0,2018-01-12,2018-01-15,3
532,"guamnblasl3","guam","nblas","l3","r","y","hemiptera",0,2018-01-12,2018-01-15,3
533,"guamnblasl3","guam","nblas","l3","w","r","hemiptera",0,2018-01-12,2018-01-15,3
534,"guamnblasl3","guam","nblas","l3","w","w","hemiptera",0,2018-01-12,2018-01-15,3
535,"guamnblasl3","guam","nblas","l3","w","b","hemiptera",0,2018-01-12,2018-01-15,3
536,"guamnblasl3","guam","nblas","l3","w","y","hemiptera",0,2018-01-12,2018-01-15,3
537,"guamnblasl3","guam","nblas","l3","y","r","hemiptera",0,2018-01-12,2018-01-15,3
538,"guamnblasl3","guam","nblas","l3","y","w","hemiptera",0,2018-01-12,2018-01-15,3
539,"guamnblasl3","guam","nblas","l3","y","b","hemiptera",0,2018-01-12,2018-01-15,3
541,"guamnblasl3","guam","nblas","l3","b","r","hemiptera",0,2018-01-12,2018-01-15,3
542,"guamnblasl3","guam","nblas","l3","b","w","hemiptera",0,2018-01-12,2018-01-15,3
543,"guamnblasl3","guam","nblas","l3","b","b","hemiptera",0,2018-01-12,2018-01-15,3
544,"guamnblasl3","guam","nblas","l3","b","y","hemiptera",0,2018-01-12,2018-01-15,3
545,"guamracetrackl1","guam","racetrack","l1","w","w","hemiptera",0,2018-01-12,2018-01-15,3
546,"guamracetrackl1","guam","racetrack","l1","w","r","hemiptera",0,2018-01-12,2018-01-15,3
547,"guamracetrackl1","guam","racetrack","l1","w","y","hemiptera",0,2018-01-12,2018-01-15,3
548,"guamracetrackl1","guam","racetrack","l1","y","y","hemiptera",0,2018-01-12,2018-01-15,3
549,"guamracetrackl1","guam","racetrack","l1","w","b","hemiptera",0,2018-01-12,2018-01-15,3
550,"guamracetrackl1","guam","racetrack","l1","r","r","hemiptera",0,2018-01-12,2018-01-15,3
551,"guamracetrackl1","guam","racetrack","l1","r","y","hemiptera",0,2018-01-12,2018-01-15,3
552,"guamracetrackl1","guam","racetrack","l1","y","r","hemiptera",0,2018-01-12,2018-01-15,3
553,"guamracetrackl1","guam","racetrack","l1","b","r","hemiptera",0,2018-01-12,2018-01-15,3
554,"guamracetrackl1","guam","racetrack","l1","b","b","hemiptera",0,2018-01-12,2018-01-15,3
555,"guamracetrackl1","guam","racetrack","l1","r","b","hemiptera",0,2018-01-12,2018-01-15,3
556,"guamracetrackl1","guam","racetrack","l1","r","w","hemiptera",0,2018-01-12,2018-01-15,3
557,"guamracetrackl1","guam","racetrack","l1","y","w","hemiptera",0,2018-01-12,2018-01-15,3
558,"guamracetrackl1","guam","racetrack","l1","b","w","hemiptera",0,2018-01-12,2018-01-15,3
559,"guamracetrackl1","guam","racetrack","l1","b","b","hemiptera",0,2018-01-12,2018-01-15,3
560,"guamracetrackl1","guam","racetrack","l1","y","b","hemiptera",0,2018-01-12,2018-01-15,3
561,"guamracetrackl2","guam","racetrack","l2","r","w","hemiptera",0,2018-01-12,2018-01-15,3
562,"guamracetrackl2","guam","racetrack","l2","b","y","hemiptera",0,2018-01-12,2018-01-15,3
563,"guamracetrackl2","guam","racetrack","l2","b","b","hemiptera",0,2018-01-12,2018-01-15,3
564,"guamracetrackl2","guam","racetrack","l2","b","r","hemiptera",0,2018-01-12,2018-01-15,3
565,"guamracetrackl2","guam","racetrack","l2","b","w","hemiptera",0,2018-01-12,2018-01-15,3
566,"guamracetrackl2","guam","racetrack","l2","y","y","hemiptera",0,2018-01-12,2018-01-15,3
567,"guamracetrackl2","guam","racetrack","l2","y","r","hemiptera",0,2018-01-12,2018-01-15,3
568,"guamracetrackl2","guam","racetrack","l2","y","w","hemiptera",0,2018-01-12,2018-01-15,3
569,"guamracetrackl2","guam","racetrack","l2","y","b","hemiptera",0,2018-01-12,2018-01-15,3
570,"guamracetrackl2","guam","racetrack","l2","w","r","hemiptera",0,2018-01-12,2018-01-15,3
571,"guamracetrackl2","guam","racetrack","l2","w","w","hemiptera",0,2018-01-12,2018-01-15,3
572,"guamracetrackl2","guam","racetrack","l2","w","b","hemiptera",0,2018-01-12,2018-01-15,3
573,"guamracetrackl2","guam","racetrack","l2","w","y","hemiptera",0,2018-01-12,2018-01-15,3
574,"guamracetrackl2","guam","racetrack","l2","r","y","hemiptera",0,2018-01-12,2018-01-15,3
575,"guamracetrackl2","guam","racetrack","l2","r","b","hemiptera",0,2018-01-12,2018-01-15,3
576,"guamracetrackl2","guam","racetrack","l2","r","r","hemiptera",0,2018-01-12,2018-01-15,3
577,"guamracetrackl3","guam","racetrack","l3","r","r","hemiptera",0,2018-01-12,2018-01-15,3
578,"guamracetrackl3","guam","racetrack","l3","r","y","hemiptera",0,2018-01-12,2018-01-15,3
579,"guamracetrackl3","guam","racetrack","l3","y","r","hemiptera",0,2018-01-12,2018-01-15,3
580,"guamracetrackl3","guam","racetrack","l3","y","w","hemiptera",0,2018-01-12,2018-01-15,3
581,"guamracetrackl3","guam","racetrack","l3","y","b","hemiptera",0,2018-01-12,2018-01-15,3
582,"guamracetrackl3","guam","racetrack","l3","y","y","hemiptera",0,2018-01-12,2018-01-15,3
583,"guamracetrackl3","guam","racetrack","l3","w","b","hemiptera",0,2018-01-12,2018-01-15,3
584,"guamracetrackl3","guam","racetrack","l3","w","y","hemiptera",0,2018-01-12,2018-01-15,3
585,"guamracetrackl3","guam","racetrack","l3","b","b","hemiptera",0,2018-01-12,2018-01-15,3
586,"guamracetrackl3","guam","racetrack","l3","b","r","hemiptera",0,2018-01-12,2018-01-15,3
587,"guamracetrackl3","guam","racetrack","l3","b","w","hemiptera",0,2018-01-12,2018-01-15,3
588,"guamracetrackl3","guam","racetrack","l3","b","y","hemiptera",0,2018-01-12,2018-01-15,3
589,"guamracetrackl3","guam","racetrack","l3","w","w","hemiptera",0,2018-01-12,2018-01-15,3
590,"guamracetrackl3","guam","racetrack","l3","w","r","hemiptera",0,2018-01-12,2018-01-15,3
591,"guamracetrackl3","guam","racetrack","l3","r","b","hemiptera",0,2018-01-12,2018-01-15,3
592,"guamracetrackl3","guam","racetrack","l3","r","w","hemiptera",0,2018-01-12,2018-01-15,3
593,"guamritil1","guam","riti","l1","w","b","hemiptera",0,2018-01-12,2018-01-15,3
594,"guamritil1","guam","riti","l1","w","y","hemiptera",0,2018-01-12,2018-01-15,3
595,"guamritil1","guam","riti","l1","y","y","hemiptera",0,2018-01-12,2018-01-15,3
596,"guamritil1","guam","riti","l1","r","b","hemiptera",0,2018-01-12,2018-01-15,3
597,"guamritil1","guam","riti","l1","r","y","hemiptera",0,2018-01-12,2018-01-15,3
598,"guamritil1","guam","riti","l1","y","b","hemiptera",0,2018-01-12,2018-01-15,3
599,"guamritil1","guam","riti","l1","y","w","hemiptera",0,2018-01-12,2018-01-15,3
600,"guamritil1","guam","riti","l1","w","r","hemiptera",0,2018-01-12,2018-01-15,3
601,"guamritil1","guam","riti","l1","b","y","hemiptera",0,2018-01-12,2018-01-15,3
602,"guamritil1","guam","riti","l1","r","w","hemiptera",0,2018-01-12,2018-01-15,3
603,"guamritil1","guam","riti","l1","b","r","hemiptera",0,2018-01-12,2018-01-15,3
604,"guamritil1","guam","riti","l1","b","b","hemiptera",0,2018-01-12,2018-01-15,3
605,"guamritil1","guam","riti","l1","y","r","hemiptera",0,2018-01-12,2018-01-15,3
606,"guamritil1","guam","riti","l1","b","w","hemiptera",0,2018-01-12,2018-01-15,3
607,"guamritil1","guam","riti","l1","w","w","hemiptera",0,2018-01-12,2018-01-15,3
608,"guamritil1","guam","riti","l1","r","r","hemiptera",0,2018-01-12,2018-01-15,3
609,"guamritil2","guam","riti","l2","y","y","hemiptera",0,2018-01-12,2018-01-15,3
610,"guamritil2","guam","riti","l2","w","r","hemiptera",0,2018-01-12,2018-01-15,3
611,"guamritil2","guam","riti","l2","w","w","hemiptera",0,2018-01-12,2018-01-15,3
612,"guamritil2","guam","riti","l2","w","b","hemiptera",0,2018-01-12,2018-01-15,3
613,"guamritil2","guam","riti","l2","b","w","hemiptera",0,2018-01-12,2018-01-15,3
614,"guamritil2","guam","riti","l2","b","r","hemiptera",0,2018-01-12,2018-01-15,3
615,"guamritil2","guam","riti","l2","w","y","hemiptera",0,2018-01-12,2018-01-15,3
616,"guamritil2","guam","riti","l2","b","b","hemiptera",0,2018-01-12,2018-01-15,3
617,"guamritil2","guam","riti","l2","b","y","hemiptera",0,2018-01-12,2018-01-15,3
618,"guamritil2","guam","riti","l2","y","w","hemiptera",0,2018-01-12,2018-01-15,3
619,"guamritil2","guam","riti","l2","r","r","hemiptera",0,2018-01-12,2018-01-15,3
620,"guamritil2","guam","riti","l2","y","r","hemiptera",0,2018-01-12,2018-01-15,3
621,"guamritil2","guam","riti","l2","y","b","hemiptera",0,2018-01-12,2018-01-15,3
622,"guamritil2","guam","riti","l2","r","w","hemiptera",0,2018-01-12,2018-01-15,3
623,"guamritil2","guam","riti","l2","r","y","hemiptera",0,2018-01-12,2018-01-15,3
624,"guamritil2","guam","riti","l2","r","b","hemiptera",0,2018-01-12,2018-01-15,3
625,"guamritil3","guam","riti","l3","r","r","hemiptera",0,2018-01-12,2018-01-15,3
626,"guamritil3","guam","riti","l3","y","r","hemiptera",0,2018-01-12,2018-01-15,3
627,"guamritil3","guam","riti","l3","b","r","hemiptera",0,2018-01-12,2018-01-15,3
629,"guamritil3","guam","riti","l3","r","w","hemiptera",0,2018-01-12,2018-01-15,3
630,"guamritil3","guam","riti","l3","y","w","hemiptera",0,2018-01-12,2018-01-15,3
631,"guamritil3","guam","riti","l3","b","w","hemiptera",0,2018-01-12,2018-01-15,3
632,"guamritil3","guam","riti","l3","b","b","hemiptera",0,2018-01-12,2018-01-15,3
633,"guamritil3","guam","riti","l3","r","b","hemiptera",0,2018-01-12,2018-01-15,3
634,"guamritil3","guam","riti","l3","y","b","hemiptera",0,2018-01-12,2018-01-15,3
635,"guamritil3","guam","riti","l3","w","r","hemiptera",0,2018-01-12,2018-01-15,3
636,"guamritil3","guam","riti","l3","w","b","hemiptera",0,2018-01-12,2018-01-15,3
637,"guamritil3","guam","riti","l3","r","y","hemiptera",0,2018-01-12,2018-01-15,3
638,"guamritil3","guam","riti","l3","y","y","hemiptera",0,2018-01-12,2018-01-15,3
639,"guamritil3","guam","riti","l3","w","w","hemiptera",0,2018-01-12,2018-01-15,3
640,"guamritil3","guam","riti","l3","w","y","hemiptera",0,2018-01-12,2018-01-15,3
641,"guamsblasl1","guam","sblas","l1","b","b","hemiptera",0,2018-01-12,2018-01-15,3
642,"guamsblasl1","guam","sblas","l1","y","y","hemiptera",0,2018-01-12,2018-01-15,3
643,"guamsblasl1","guam","sblas","l1","b","b","hemiptera",0,2018-01-12,2018-01-15,3
644,"guamsblasl1","guam","sblas","l1","b","y","hemiptera",0,2018-01-12,2018-01-15,3
645,"guamsblasl1","guam","sblas","l1","b","w","hemiptera",0,2018-01-12,2018-01-15,3
646,"guamsblasl1","guam","sblas","l1","b","r","hemiptera",0,2018-01-12,2018-01-15,3
647,"guamsblasl1","guam","sblas","l1","w","y","hemiptera",0,2018-01-12,2018-01-15,3
648,"guamsblasl1","guam","sblas","l1","y","y","hemiptera",0,2018-01-12,2018-01-15,3
649,"guamsblasl1","guam","sblas","l1","w","b","hemiptera",0,2018-01-12,2018-01-15,3
650,"guamsblasl1","guam","sblas","l1","r","b","hemiptera",0,2018-01-12,2018-01-15,3
651,"guamsblasl1","guam","sblas","l1","w","r","hemiptera",0,2018-01-12,2018-01-15,3
652,"guamsblasl1","guam","sblas","l1","y","b","hemiptera",0,2018-01-12,2018-01-15,3
653,"guamsblasl1","guam","sblas","l1","r","r","hemiptera",0,2018-01-12,2018-01-15,3
654,"guamsblasl1","guam","sblas","l1","r","w","hemiptera",0,2018-01-12,2018-01-15,3
655,"guamsblasl1","guam","sblas","l1","y","r","hemiptera",0,2018-01-12,2018-01-15,3
656,"guamsblasl1","guam","sblas","l1","y","w","hemiptera",0,2018-01-12,2018-01-15,3
657,"guamsblasl1","guam","sblas","l1","r","y","hemiptera",0,2018-01-12,2018-01-15,3
658,"guamsblasl1","guam","sblas","l1","w","w","hemiptera",0,2018-01-12,2018-01-15,3
659,"guamsblasl2","guam","sblas","l2","r","y","hemiptera",0,2018-01-12,2018-01-15,3
660,"guamsblasl2","guam","sblas","l2","r","b","hemiptera",0,2018-01-12,2018-01-15,3
661,"guamsblasl2","guam","sblas","l2","r","w","hemiptera",0,2018-01-12,2018-01-15,3
662,"guamsblasl2","guam","sblas","l2","r","r","hemiptera",0,2018-01-12,2018-01-15,3
663,"guamsblasl2","guam","sblas","l2","w","y","hemiptera",0,2018-01-12,2018-01-15,3
664,"guamsblasl2","guam","sblas","l2","w","b","hemiptera",0,2018-01-12,2018-01-15,3
665,"guamsblasl2","guam","sblas","l2","w","w","hemiptera",0,2018-01-12,2018-01-15,3
666,"guamsblasl2","guam","sblas","l2","b","y","hemiptera",0,2018-01-12,2018-01-15,3
667,"guamsblasl2","guam","sblas","l2","w","r","hemiptera",0,2018-01-12,2018-01-15,3
668,"guamsblasl2","guam","sblas","l2","b","w","hemiptera",0,2018-01-12,2018-01-15,3
669,"guamsblasl2","guam","sblas","l2","b","b","hemiptera",0,2018-01-12,2018-01-15,3
670,"guamsblasl2","guam","sblas","l2","b","r","hemiptera",0,2018-01-12,2018-01-15,3
671,"guamsblasl2","guam","sblas","l2","y","y","hemiptera",0,2018-01-12,2018-01-15,3
672,"guamsblasl2","guam","sblas","l2","y","b","hemiptera",0,2018-01-12,2018-01-15,3
673,"guamsblasl2","guam","sblas","l2","y","w","hemiptera",0,2018-01-12,2018-01-15,3
674,"guamsblasl2","guam","sblas","l2","y","r","hemiptera",0,2018-01-12,2018-01-15,3
675,"guamsblasl3","guam","sblas","l3","w","w","hemiptera",0,2018-01-12,2018-01-15,3
676,"guamsblasl3","guam","sblas","l3","r","y","hemiptera",0,2018-01-12,2018-01-15,3
677,"guamsblasl3","guam","sblas","l3","r","r","hemiptera",0,2018-01-12,2018-01-15,3
678,"guamsblasl3","guam","sblas","l3","r","w","hemiptera",0,2018-01-12,2018-01-15,3
679,"guamsblasl3","guam","sblas","l3","r","b","hemiptera",0,2018-01-12,2018-01-15,3
680,"guamsblasl3","guam","sblas","l3","y","b","hemiptera",0,2018-01-12,2018-01-15,3
681,"guamsblasl3","guam","sblas","l3","y","y","hemiptera",0,2018-01-12,2018-01-15,3
683,"guamsblasl3","guam","sblas","l3","w","b","hemiptera",0,2018-01-12,2018-01-15,3
684,"guamsblasl3","guam","sblas","l3","w","y","hemiptera",0,2018-01-12,2018-01-15,3
685,"guamsblasl3","guam","sblas","l3","y","w","hemiptera",0,2018-01-12,2018-01-15,3
686,"guamsblasl3","guam","sblas","l3","b","y","hemiptera",0,2018-01-12,2018-01-15,3
687,"guamsblasl3","guam","sblas","l3","b","r","hemiptera",0,2018-01-12,2018-01-15,3
688,"guamsblasl3","guam","sblas","l3","b","w","hemiptera",0,2018-01-12,2018-01-15,3
689,"guamsblasl3","guam","sblas","l3","b","b","hemiptera",0,2018-01-12,2018-01-15,3
690,"guamsblasl3","guam","sblas","l3","y","r","hemiptera",0,2018-01-12,2018-01-15,3
691,"saipanforbial1","saipan","forbia","l1","b","w","hemiptera",0,2018-01-17,2018-01-20,3
692,"saipanforbial1","saipan","forbia","l1","y","y","hemiptera",0,2018-01-17,2018-01-20,3
694,"saipanforbial1","saipan","forbia","l1","r","r","hemiptera",0,2018-01-17,2018-01-20,3
695,"saipanforbial1","saipan","forbia","l1","r","w","hemiptera",0,2018-01-17,2018-01-20,3
696,"saipanforbial1","saipan","forbia","l1","b","y","hemiptera",0,2018-01-17,2018-01-20,3
697,"saipanforbial1","saipan","forbia","l1","w","r","hemiptera",0,2018-01-17,2018-01-20,3
698,"saipanforbial1","saipan","forbia","l1","b","b","hemiptera",0,2018-01-17,2018-01-20,3
699,"saipanforbial1","saipan","forbia","l1","b","r","hemiptera",0,2018-01-17,2018-01-20,3
700,"saipanforbial1","saipan","forbia","l1","w","y","hemiptera",0,2018-01-17,2018-01-20,3
702,"saipanforbial1","saipan","forbia","l1","y","b","hemiptera",0,2018-01-17,2018-01-20,3
705,"saipanforbial1","saipan","forbia","l1","y","w","hemiptera",0,2018-01-17,2018-01-20,3
706,"saipanforbial1","saipan","forbia","l1","r","b","hemiptera",0,2018-01-17,2018-01-20,3
707,"saipanforbial2","saipan","forbia","l2","y","b","hemiptera",0,2018-01-17,2018-01-20,3
710,"saipanforbial2","saipan","forbia","l2","y","r","hemiptera",0,2018-01-17,2018-01-20,3
712,"saipanforbial2","saipan","forbia","l2","b","b","hemiptera",0,2018-01-17,2018-01-20,3
713,"saipanforbial2","saipan","forbia","l2","b","w","hemiptera",0,2018-01-17,2018-01-20,3
715,"saipanforbial2","saipan","forbia","l2","w","y","hemiptera",0,2018-01-17,2018-01-20,3
717,"saipanforbial2","saipan","forbia","l2","w","w","hemiptera",0,2018-01-17,2018-01-20,3
718,"saipanforbial2","saipan","forbia","l2","w","r","hemiptera",0,2018-01-17,2018-01-20,3
720,"saipanforbial2","saipan","forbia","l2","r","b","hemiptera",0,2018-01-17,2018-01-20,3
721,"saipanforbial2","saipan","forbia","l2","r","w","hemiptera",0,2018-01-17,2018-01-20,3
722,"saipanforbial2","saipan","forbia","l2","r","r","hemiptera",0,2018-01-17,2018-01-20,3
723,"saipanforbial3","saipan","forbia","l3","r","y","hemiptera",0,2018-01-17,2018-01-20,3
724,"saipanforbial3","saipan","forbia","l3","r","b","hemiptera",0,2018-01-17,2018-01-20,3
729,"saipanforbial3","saipan","forbia","l3","w","w","hemiptera",0,2018-01-17,2018-01-20,3
730,"saipanforbial3","saipan","forbia","l3","b","y","hemiptera",0,2018-01-17,2018-01-20,3
732,"saipanforbial3","saipan","forbia","l3","b","w","hemiptera",0,2018-01-17,2018-01-20,3
735,"saipanforbial3","saipan","forbia","l3","y","y","hemiptera",0,2018-01-17,2018-01-20,3
737,"saipanforbial3","saipan","forbia","l3","y","w","hemiptera",0,2018-01-17,2018-01-20,3
744,"saipanforbigridl1","saipan","forbigrid","l1","r","w","hemiptera",0,2018-01-17,2018-01-20,3
749,"saipanforbigridl1","saipan","forbigrid","l1","w","y","hemiptera",0,2018-01-17,2018-01-20,3
751,"saipanforbigridl1","saipan","forbigrid","l1","r","b","hemiptera",0,2018-01-17,2018-01-20,3
752,"saipanforbigridl1","saipan","forbigrid","l1","w","b","hemiptera",0,2018-01-17,2018-01-20,3
757,"saipanforbigridl2","saipan","forbigrid","l2","y","r","hemiptera",0,2018-01-17,2018-01-20,3
761,"saipanforbigridl2","saipan","forbigrid","l2","b","r","hemiptera",0,2018-01-17,2018-01-20,3
763,"saipanforbigridl2","saipan","forbigrid","l2","w","b","hemiptera",0,2018-01-17,2018-01-20,3
765,"saipanforbigridl2","saipan","forbigrid","l2","w","r","hemiptera",0,2018-01-17,2018-01-20,3
766,"saipanforbigridl2","saipan","forbigrid","l2","r","y","hemiptera",0,2018-01-17,2018-01-20,3
767,"saipanforbigridl2","saipan","forbigrid","l2","r","b","hemiptera",0,2018-01-17,2018-01-20,3
769,"saipanforbigridl2","saipan","forbigrid","l2","r","r","hemiptera",0,2018-01-17,2018-01-20,3
770,"saipanforbigridl3","saipan","forbigrid","l3","b","w","hemiptera",0,2018-01-17,2018-01-20,3
772,"saipanforbigridl3","saipan","forbigrid","l3","y","r","hemiptera",0,2018-01-17,2018-01-20,3
773,"saipanforbigridl3","saipan","forbigrid","l3","r","r","hemiptera",0,2018-01-17,2018-01-20,3
775,"saipanforbigridl3","saipan","forbigrid","l3","b","y","hemiptera",0,2018-01-17,2018-01-20,3
776,"saipanforbigridl3","saipan","forbigrid","l3","w","r","hemiptera",0,2018-01-17,2018-01-20,3
778,"saipanforbigridl3","saipan","forbigrid","l3","b","r","hemiptera",0,2018-01-17,2018-01-20,3
783,"saipanforbigridl3","saipan","forbigrid","l3","r","y","hemiptera",0,2018-01-17,2018-01-20,3
784,"saipanforbigridl3","saipan","forbigrid","l3","y","w","hemiptera",0,2018-01-17,2018-01-20,3
785,"saipanforbigridl3","saipan","forbigrid","l3","r","b","hemiptera",0,2018-01-17,2018-01-20,3
787,"saipanladtal1","saipan","ladta","l1","y","b","hemiptera",0,2018-01-17,2018-01-20,3
789,"saipanladtal1","saipan","ladta","l1","b","r","hemiptera",0,2018-01-17,2018-01-20,3
791,"saipanladtal1","saipan","ladta","l1","y","r","hemiptera",0,2018-01-17,2018-01-20,3
792,"saipanladtal1","saipan","ladta","l1","b","y","hemiptera",0,2018-01-17,2018-01-20,3
793,"saipanladtal1","saipan","ladta","l1","r","b","hemiptera",0,2018-01-17,2018-01-20,3
794,"saipanladtal1","saipan","ladta","l1","w","y","hemiptera",0,2018-01-17,2018-01-20,3
795,"saipanladtal1","saipan","ladta","l1","w","b","hemiptera",0,2018-01-17,2018-01-20,3
798,"saipanladtal1","saipan","ladta","l1","b","w","hemiptera",0,2018-01-17,2018-01-20,3
799,"saipanladtal1","saipan","ladta","l1","w","r","hemiptera",0,2018-01-17,2018-01-20,3
800,"saipanladtal1","saipan","ladta","l1","w","w","hemiptera",0,2018-01-17,2018-01-20,3
803,"saipanladtal2","saipan","ladta","l2","y","b","hemiptera",0,2018-01-17,2018-01-20,3
804,"saipanladtal2","saipan","ladta","l2","y","w","hemiptera",0,2018-01-17,2018-01-20,3
805,"saipanladtal2","saipan","ladta","l2","y","r","hemiptera",0,2018-01-17,2018-01-20,3
807,"saipanladtal2","saipan","ladta","l2","b","b","hemiptera",0,2018-01-17,2018-01-20,3
808,"saipanladtal2","saipan","ladta","l2","b","w","hemiptera",0,2018-01-17,2018-01-20,3
809,"saipanladtal2","saipan","ladta","l2","b","r","hemiptera",0,2018-01-17,2018-01-20,3
812,"saipanladtal2","saipan","ladta","l2","w","w","hemiptera",0,2018-01-17,2018-01-20,3
813,"saipanladtal2","saipan","ladta","l2","w","r","hemiptera",0,2018-01-17,2018-01-20,3
815,"saipanladtal2","saipan","ladta","l2","r","b","hemiptera",0,2018-01-17,2018-01-20,3
816,"saipanladtal2","saipan","ladta","l2","r","w","hemiptera",0,2018-01-17,2018-01-20,3
817,"saipanladtal2","saipan","ladta","l2","r","r","hemiptera",0,2018-01-17,2018-01-20,3
819,"saipanladtal3","saipan","ladta","l3","r","r","hemiptera",0,2018-01-17,2018-01-20,3
820,"saipanladtal3","saipan","ladta","l3","r","b","hemiptera",0,2018-01-17,2018-01-20,3
822,"saipanladtal3","saipan","ladta","l3","b","r","hemiptera",0,2018-01-17,2018-01-20,3
