"","simveg","year","incomelevel"
"725",127.118401182176,"03-04","mean"
"726",87.3212224486605,"03-04","mean"
"727",79.4487050993954,"03-04","mean"
"728",95.4020784670826,"03-04","mean"
"729",124.032622024462,"03-04","mean"
"730",98.5520340312143,"03-04","mean"
"731",136.513522674695,"03-04","mean"
"732",72.1962613315493,"03-04","mean"
"733",135.305203219716,"03-04","mean"
"734",129.251744367811,"03-04","mean"
"735",106.590283427292,"03-04","mean"
"736",82.7183229659071,"03-04","mean"
"737",97.4221089880177,"03-04","mean"
"738",79.9733200521981,"03-04","mean"
"739",65.8042332719564,"03-04","mean"
"740",89.9847957356131,"03-04","mean"
"741",111.464797439555,"03-04","mean"
"742",100.568877091506,"03-04","mean"
"743",81.2874350476435,"03-04","mean"
"744",94.5163292587014,"03-04","mean"
"745",132.118774781913,"03-04","mean"
"746",101.059354054472,"03-04","mean"
"747",119.593527788485,"03-04","mean"
"748",136.477379347611,"03-04","mean"
"749",151.632287838654,"03-04","mean"
"750",115.581259308687,"03-04","mean"
"751",121.390500229839,"03-04","mean"
"752",85.5626299327819,"03-04","mean"
"753",135.211768868932,"03-04","mean"
"754",145.83978640216,"03-04","mean"
"755",115.43813826103,"03-04","mean"
"756",135.034014636978,"03-04","mean"
"757",62.671318879353,"03-04","mean"
"758",113.71650270367,"03-04","mean"
"759",92.905799500971,"03-04","mean"
"760",63.4442905447138,"03-04","mean"
"761",93.4229607207588,"03-04","mean"
"762",112.317120498439,"03-04","mean"
"763",79.2571773855885,"03-04","mean"
"764",94.6622913139565,"03-04","mean"
"765",89.9675947483014,"03-04","mean"
"766",71.6456572836394,"03-04","mean"
"767",108.944627512377,"03-04","mean"
"768",118.568114845517,"03-04","mean"
"769",46.6953942209056,"03-04","mean"
"770",98.5595295762287,"03-04","mean"
"771",109.683043560659,"03-04","mean"
"772",120.413848738169,"03-04","mean"
"773",136.469643465684,"03-04","mean"
"774",59.188657975727,"03-04","mean"
"775",158.311129982811,"03-04","mean"
"776",81.8066719048276,"03-04","mean"
"777",67.1533226934214,"03-04","mean"
"778",106.994689743953,"03-04","mean"
"779",100.24398357385,"03-04","mean"
"780",104.467779612874,"03-04","mean"
"781",106.865594897559,"03-04","mean"
"782",104.654151490281,"03-04","mean"
"783",85.6940796678012,"03-04","mean"
"784",148.209152183766,"03-04","mean"
"785",112.154868873626,"03-04","mean"
"786",84.5297510425129,"03-04","mean"
"787",106.269912029525,"03-04","mean"
"788",122.853802862976,"03-04","mean"
"789",114.70292133263,"03-04","mean"
"790",123.614286903977,"03-04","mean"
"791",150.10812062971,"03-04","mean"
"792",121.522970255973,"03-04","mean"
"793",132.330804765748,"03-04","mean"
"794",123.984676627831,"03-04","mean"
"795",117.08727148271,"03-04","mean"
"796",100.533831516847,"03-04","mean"
"797",108.478416518681,"03-04","mean"
"798",149.334112533563,"03-04","mean"
"799",97.2662055152691,"03-04","mean"
"800",137.448816815451,"03-04","mean"
"801",85.9822162085809,"03-04","mean"
"802",121.559911548546,"03-04","mean"
"803",78.5100135141003,"03-04","mean"
"804",93.6922557217914,"03-04","mean"
"805",40.1249962111041,"03-04","mean"
"806",134.557783238608,"03-04","mean"
"807",70.2168262403396,"03-04","mean"
"808",126.043033981824,"03-04","mean"
"809",124.984920105494,"03-04","mean"
"810",118.208961152583,"03-04","mean"
"811",106.265238809128,"03-04","mean"
"812",154.762331766863,"03-04","mean"
"813",100.031422111572,"03-04","mean"
"814",88.3436377771188,"03-04","mean"
"815",102.096286362476,"03-04","mean"
"816",79.9298530446839,"03-04","mean"
"817",84.0956792257196,"03-04","mean"
"818",108.662887400482,"03-04","mean"
"819",136.27944822293,"03-04","mean"
"820",95.0667907909188,"03-04","mean"
"821",130.764237494184,"03-04","mean"
"822",123.189048086501,"03-04","mean"
"823",68.4898475692939,"03-04","mean"
"824",105.036154485687,"03-04","mean"
"825",113.110803056755,"03-04","mean"
"826",112.54747478354,"03-04","mean"
"827",74.6677947315186,"03-04","mean"
"828",109.032446619878,"03-04","mean"
"829",95.5778598100171,"03-04","mean"
"830",119.008666090616,"03-04","mean"
"831",68.2181521111895,"03-04","mean"
"832",142.572135324264,"03-04","mean"
"833",93.7635982676799,"03-04","mean"
"834",90.1611309230404,"03-04","mean"
"835",112.666033259689,"03-04","mean"
"836",58.2346168045598,"03-04","mean"
"837",126.945242988622,"03-04","mean"
"838",91.8457392653606,"03-04","mean"
"839",111.974659555717,"03-04","mean"
"840",128.451541447479,"03-04","mean"
"841",97.1128801597121,"03-04","mean"
"842",139.297264934065,"03-04","mean"
"843",119.835448790415,"03-04","mean"
"844",75.3866620378035,"03-04","mean"
"845",97.6129378894085,"03-04","mean"
"846",76.6096037406339,"03-04","mean"
"847",87.9959460638849,"03-04","mean"
"848",77.3498201854412,"03-04","mean"
"849",109.564380934141,"03-04","mean"
"850",97.5254164333816,"03-04","mean"
"851",83.4023046588102,"03-04","mean"
"852",105.228810960822,"03-04","mean"
"853",86.5988980614464,"03-04","mean"
"854",134.244982369196,"03-04","mean"
"855",89.442444468013,"03-04","mean"
"856",118.97922962032,"03-04","mean"
"857",91.1932647122327,"03-04","mean"
"858",104.768308201002,"03-04","mean"
"859",91.5616947190241,"03-04","mean"
"860",120.608336230194,"03-04","mean"
"861",88.404320734562,"03-04","mean"
"862",125.887644556967,"03-04","mean"
"863",47.2256677549706,"03-04","mean"
"864",59.9311400617226,"03-04","mean"
"865",71.7819369736558,"03-04","mean"
"866",130.024344974241,"03-04","mean"
"867",64.4482636407002,"03-04","mean"
"868",138.009428471842,"03-04","mean"
"869",133.481004631199,"03-04","mean"
"870",96.4361963169324,"03-04","mean"
"871",87.3866080580314,"03-04","mean"
"872",163.820313297015,"03-04","mean"
"873",114.45437473739,"03-04","mean"
"874",112.580318415522,"03-04","mean"
"875",128.022199396663,"03-04","mean"
"876",62.3771823053981,"03-04","mean"
"877",118.892429621162,"03-04","mean"
"878",91.5234720299999,"03-04","mean"
"879",111.835524120952,"03-04","mean"
"880",99.2380584191967,"03-04","mean"
"881",114.537959730027,"03-04","mean"
"882",117.990933519405,"03-04","mean"
"883",154.19020603974,"03-04","mean"
"884",109.795260353041,"03-04","mean"
"885",71.8632604728504,"03-04","mean"
"886",133.739092484616,"03-04","mean"
"887",91.9176881147547,"03-04","mean"
"888",94.6918039929906,"03-04","mean"
"889",60.6649954611136,"03-04","mean"
"890",99.6703717203997,"03-04","mean"
"891",92.2803994400264,"03-04","mean"
"892",117.495678415652,"03-04","mean"
"893",155.727561397742,"03-04","mean"
"894",130.492986359406,"03-04","mean"
"895",42.7381831336868,"03-04","mean"
"896",153.876803849124,"03-04","mean"
"897",78.2346887629052,"03-04","mean"
"898",97.1927789220438,"03-04","mean"
"899",131.237260095396,"03-04","mean"
"900",83.7529140168181,"03-04","mean"
"901",141.193180805224,"03-04","mean"
"902",115.46943615072,"03-04","mean"
"903",102.14027361869,"03-04","mean"
"904",54.9635358850469,"03-04","mean"
"905",122.608049782578,"03-04","mean"
"906",134.671094549711,"03-04","mean"
"907",135.049986127197,"03-04","mean"
"908",74.4988575185912,"03-04","mean"
"909",108.366408935511,"03-04","mean"
"910",84.6312884252974,"03-04","mean"
"911",87.8095506281196,"03-04","mean"
"912",60.8246290968682,"03-04","mean"
"913",95.0658659580082,"03-04","mean"
"914",94.7290320033648,"03-04","mean"
"915",85.093414360701,"03-04","mean"
"916",110.365753894546,"03-04","mean"
"917",141.428042936464,"03-04","mean"
"918",106.11413528188,"03-04","mean"
"919",70.9826133188465,"03-04","mean"
"920",96.472429448953,"03-04","mean"
"921",108.151597338398,"03-04","mean"
"922",118.899213902653,"03-04","mean"
"923",98.0476611154449,"03-04","mean"
"924",72.2464119579869,"03-04","mean"
"925",75.3965625972176,"03-04","mean"
"926",114.587963010203,"03-04","mean"
"927",130.615883344767,"03-04","mean"
"928",105.420623784444,"03-04","mean"
"929",133.572075170492,"03-04","mean"
"930",94.6007748062001,"03-04","mean"
"931",90.1769750270829,"03-04","mean"
"932",105.883084862859,"03-04","mean"
"933",87.1036589151297,"03-04","mean"
"934",79.8886439712698,"03-04","mean"
"935",104.543657853876,"03-04","mean"
"936",89.2724929265633,"03-04","mean"
"937",98.6799276393038,"03-04","mean"
"938",127.596791518356,"03-04","mean"
"939",109.341277789844,"03-04","mean"
"940",115.530571545359,"03-04","mean"
"941",127.271918936698,"03-04","mean"
"942",162.970831214549,"03-04","mean"
"943",72.3494740737447,"03-04","mean"
"944",117.362259456534,"03-04","mean"
"945",116.477531306114,"03-04","mean"
"946",79.4072463976012,"03-04","mean"
"947",146.570077851799,"03-04","mean"
"948",110.610746475492,"03-04","mean"
"949",151.645487990806,"03-04","mean"
"950",104.448673107616,"03-04","mean"
"951",104.899254759358,"03-04","mean"
"952",72.4187835528025,"03-04","mean"
"953",94.023429598367,"03-04","mean"
"954",55.6185085044499,"03-04","mean"
"955",120.640173831615,"03-04","mean"
"956",91.8133536970822,"03-04","mean"
"957",122.64308548329,"03-04","mean"
"958",126.953659202743,"03-04","mean"
"959",120.619433812389,"03-04","mean"
"960",81.4043630098314,"03-04","mean"
"961",91.173581709261,"03-04","mean"
"962",134.588777523162,"03-04","mean"
"963",103.746041136713,"03-04","mean"
"964",119.619630379775,"03-04","mean"
"965",123.716996599097,"03-04","mean"
"966",144.911357494003,"03-04","mean"
"967",136.467137785478,"03-04","mean"
"968",60.6224469212672,"03-04","mean"
"969",94.143771278059,"03-04","mean"
"970",87.2712101730241,"03-04","mean"
"971",61.8845439593847,"03-04","mean"
"972",106.284210525367,"03-04","mean"
"973",89.7033745652347,"03-04","mean"
"974",100.197315086757,"03-04","mean"
"975",108.151291447137,"03-04","mean"
"976",111.398795457759,"03-04","mean"
"977",81.7848792960691,"03-04","mean"
"978",110.644633678821,"03-04","mean"
"979",116.364369155269,"03-04","mean"
"980",93.2541767835554,"03-04","mean"
"981",79.7903659709074,"03-04","mean"
"982",114.276391593871,"03-04","mean"
"983",97.7673566381782,"03-04","mean"
"984",98.0889005803283,"03-04","mean"
"985",113.067390747495,"03-04","mean"
"986",112.943255068556,"03-04","mean"
"987",99.5029115024441,"03-04","mean"
"988",146.463234450486,"03-04","mean"
"989",119.059611814821,"03-04","mean"
"990",92.3453612099852,"03-04","mean"
"991",68.1936992945425,"03-04","mean"
"992",92.1274378339725,"03-04","mean"
"993",130.82452584116,"03-04","mean"
"994",109.288566699856,"03-04","mean"
"995",102.181828884971,"03-04","mean"
"996",107.979697118052,"03-04","mean"
"997",91.7238522275345,"03-04","mean"
"998",114.263925924953,"03-04","mean"
"999",99.9964884714487,"03-04","mean"
"1000",90.0136388977082,"03-04","mean"
"1001",86.6928470215364,"05-06","mean"
"1002",120.37731214929,"05-06","mean"
"1003",109.245372341146,"05-06","mean"
"1004",125.168568371787,"05-06","mean"
"1005",116.377087838473,"05-06","mean"
"1006",87.1872949378817,"05-06","mean"
"1007",71.202932428089,"05-06","mean"
"1008",131.557446971677,"05-06","mean"
"1009",143.62789379634,"05-06","mean"
"1010",101.277184184788,"05-06","mean"
"1011",127.805959083125,"05-06","mean"
"1012",102.116423195619,"05-06","mean"
"1013",83.0534044883806,"05-06","mean"
"1014",100.180126641628,"05-06","mean"
"1015",95.2073366703301,"05-06","mean"
"1016",117.387543238222,"05-06","mean"
"1017",111.326038969812,"05-06","mean"
"1018",85.2881941702616,"05-06","mean"
"1019",94.1724475916223,"05-06","mean"
"1020",60.8563502912153,"05-06","mean"
"1021",123.890321212621,"05-06","mean"
"1022",106.650766804152,"05-06","mean"
"1023",91.8960770109234,"05-06","mean"
"1024",130.152385844198,"05-06","mean"
"1025",95.8260942265087,"05-06","mean"
"1026",119.089680913016,"05-06","mean"
"1027",132.559964160126,"05-06","mean"
"1028",99.2177413817246,"05-06","mean"
"1029",87.0878746459969,"05-06","mean"
"1030",139.597323702142,"05-06","mean"
"1031",162.824571326577,"05-06","mean"
"1032",93.77343869876,"05-06","mean"
"1033",78.0710689629721,"05-06","mean"
"1034",129.070237743526,"05-06","mean"
"1035",110.993712756236,"05-06","mean"
"1036",63.8213696952371,"05-06","mean"
"1037",112.279298557848,"05-06","mean"
"1038",97.6135222128809,"05-06","mean"
"1039",118.466042145107,"05-06","mean"
"1040",106.290239148451,"05-06","mean"
"1041",58.0288090992277,"05-06","mean"
"1042",130.764716047093,"05-06","mean"
"1043",132.090262252962,"05-06","mean"
"1044",136.941037116793,"05-06","mean"
"1045",79.6467196826584,"05-06","mean"
"1046",123.637031720425,"05-06","mean"
"1047",108.644582335794,"05-06","mean"
"1048",102.41712034954,"05-06","mean"
"1049",81.5573035939207,"05-06","mean"
"1050",87.712088900037,"05-06","mean"
"1051",100.853057285829,"05-06","mean"
"1052",104.521526811561,"05-06","mean"
"1053",113.74533239245,"05-06","mean"
"1054",110.154065369504,"05-06","mean"
"1055",120.113700241451,"05-06","mean"
"1056",131.842128697982,"05-06","mean"
"1057",116.62546134837,"05-06","mean"
"1058",104.603699459815,"05-06","mean"
"1059",84.8172195909565,"05-06","mean"
"1060",58.8133582745554,"05-06","mean"
"1061",101.774295791668,"05-06","mean"
"1062",164.783509101849,"05-06","mean"
"1063",123.02823909006,"05-06","mean"
"1064",117.805977688458,"05-06","mean"
"1065",119.683427061321,"05-06","mean"
"1066",100.963562639549,"05-06","mean"
"1067",96.678569851681,"05-06","mean"
"1068",81.9429894131614,"05-06","mean"
"1069",120.273147948465,"05-06","mean"
"1070",113.696655612098,"05-06","mean"
"1071",101.437379783588,"05-06","mean"
"1072",93.7134481795082,"05-06","mean"
"1073",125.638328358965,"05-06","mean"
"1074",95.0800938093461,"05-06","mean"
"1075",131.749061193284,"05-06","mean"
"1076",75.7530159903736,"05-06","mean"
"1077",137.321120044224,"05-06","mean"
"1078",42.9275203663378,"05-06","mean"
"1079",123.961990047764,"05-06","mean"
"1080",96.4056337139979,"05-06","mean"
"1081",100.502290417034,"05-06","mean"
"1082",138.492024424091,"05-06","mean"
"1083",77.9246683753248,"05-06","mean"
"1084",100.16859354074,"05-06","mean"
"1085",78.679914063694,"05-06","mean"
"1086",129.045152251619,"05-06","mean"
"1087",126.333565502759,"05-06","mean"
"1088",91.5524311354472,"05-06","mean"
"1089",68.8137450723816,"05-06","mean"
"1090",106.543264004574,"05-06","mean"
"1091",99.7026569765881,"05-06","mean"
"1092",125.674799193532,"05-06","mean"
"1093",102.810293076297,"05-06","mean"
"1094",105.998687412324,"05-06","mean"
"1095",107.29308349,"05-06","mean"
"1096",149.396121909208,"05-06","mean"
"1097",111.10157324009,"05-06","mean"
"1098",82.754774776345,"05-06","mean"
"1099",108.553455918936,"05-06","mean"
"1100",105.086506378269,"05-06","mean"
"1101",82.5154355804768,"05-06","mean"
"1102",109.557066755867,"05-06","mean"
"1103",104.08686153825,"05-06","mean"
"1104",53.9117514893964,"05-06","mean"
"1105",142.844648445012,"05-06","mean"
"1106",99.4962570445598,"05-06","mean"
"1107",64.5797648051164,"05-06","mean"
"1108",133.844232791414,"05-06","mean"
"1109",46.1313304793679,"05-06","mean"
"1110",93.2544146716822,"05-06","mean"
"1111",84.7002338546923,"05-06","mean"
"1112",114.177857862404,"05-06","mean"
"1113",129.333468339734,"05-06","mean"
"1114",139.378231002033,"05-06","mean"
"1115",94.5906137670457,"05-06","mean"
"1116",74.3852974585861,"05-06","mean"
"1117",103.21479516607,"05-06","mean"
"1118",77.8563038847055,"05-06","mean"
"1119",102.295681652979,"05-06","mean"
"1120",132.848936750348,"05-06","mean"
"1121",99.2960734959357,"05-06","mean"
"1122",85.1354769366567,"05-06","mean"
"1123",120.561317504101,"05-06","mean"
"1124",131.704568034871,"05-06","mean"
"1125",87.9060865568837,"05-06","mean"
"1126",98.0295093239775,"05-06","mean"
"1127",104.546238575563,"05-06","mean"
"1128",144.860136183811,"05-06","mean"
"1129",150.230211132989,"05-06","mean"
"1130",109.38704523806,"05-06","mean"
"1131",98.131130387643,"05-06","mean"
"1132",116.237847568128,"05-06","mean"
"1133",134.283129478484,"05-06","mean"
"1134",73.2514032770345,"05-06","mean"
"1135",74.5832882153163,"05-06","mean"
"1136",85.3435777737234,"05-06","mean"
"1137",111.638158648775,"05-06","mean"
"1138",104.278304406798,"05-06","mean"
"1139",106.701906949628,"05-06","mean"
"1140",65.9392825296678,"05-06","mean"
"1141",103.70960244356,"05-06","mean"
"1142",127.849223109436,"05-06","mean"
"1143",87.735848316793,"05-06","mean"
"1144",102.1082829273,"05-06","mean"
"1145",142.726512212313,"05-06","mean"
"1146",62.5338939128751,"05-06","mean"
"1147",109.790721120789,"05-06","mean"
"1148",58.6249264767245,"05-06","mean"
"1149",78.5543165539953,"05-06","mean"
"1150",61.6024352610432,"05-06","mean"
"1151",108.416593823695,"05-06","mean"
"1152",135.554862447325,"05-06","mean"
"1153",96.4840974913349,"05-06","mean"
"1154",61.1157435026992,"05-06","mean"
"1155",84.2874000606816,"05-06","mean"
"1156",119.705437278274,"05-06","mean"
"1157",104.352519900867,"05-06","mean"
"1158",120.709884657605,"05-06","mean"
"1159",127.74842567227,"05-06","mean"
"1160",121.034581079576,"05-06","mean"
"1161",115.335894809933,"05-06","mean"
"1162",95.4452878396244,"05-06","mean"
"1163",138.612805545356,"05-06","mean"
"1164",75.9477392842426,"05-06","mean"
"1165",118.583982696007,"05-06","mean"
"1166",165.277629820466,"05-06","mean"
"1167",101.415937601853,"05-06","mean"
"1168",112.434805554255,"05-06","mean"
"1169",107.925288893402,"05-06","mean"
"1170",118.233775870858,"05-06","mean"
"1171",74.9313155705873,"05-06","mean"
"1172",65.9210229090826,"05-06","mean"
"1173",46.1942349469568,"05-06","mean"
"1174",70.3130720968571,"05-06","mean"
"1175",85.5916257705283,"05-06","mean"
"1176",80.7504388869949,"05-06","mean"
"1177",73.7043167122782,"05-06","mean"
"1178",104.867129987768,"05-06","mean"
"1179",115.645637816869,"05-06","mean"
"1180",75.1993697597391,"05-06","mean"
"1181",102.623884647062,"05-06","mean"
"1182",74.6097428314565,"05-06","mean"
"1183",145.653653292966,"05-06","mean"
"1184",83.6494923940543,"05-06","mean"
"1185",55.759963565108,"05-06","mean"
